PERIOD_START_TIME;MRBTS name;MRBTS ID;LNBTS type;LNBTS name;LNBTS ID;LNCEL name;LNCEL ID;end user throughput for DL[kbps]: QCI-1_DL;end user throughput for DL[kbps]: QCI-5_DL;end user throughput for DL[kbps]: QCI-9_DL;end user throughput for UL[kbps]: QCI-1_UL;end user throughput for UL[kbps]: QCI-5_UL;end user throughput for UL[kbps]: QCI-9_UL;Latency: Ave_Latency_DL;Latency: Ave_Latency_UL
04.14.2020 08:30:00;L2G-SIRASAWAWADA (id: 319810);319810;MacroBTS;L2G-SIRASAWAWADA (id: 319810);319810;HI-04982_00001 (id: 1);1;;3894.40;19195.79;;43.53;724.60;6.00;0.00
04.14.2020 08:45:00;L2G-SIRASAWAWADA (id: 319810);319810;MacroBTS;L2G-SIRASAWAWADA (id: 319810);319810;HV-04982_00001 (id: 91);91;848.00;4444.00;24614.48;85.45;188.98;485.30;7.00;0.00
04.14.2020 08:45:00;L2G-SIRASAWAWADA (id: 319810);319810;MacroBTS;L2G-SIRASAWAWADA (id: 319810);319810;HI-04982_00001 (id: 1);1;1888.00;22888.00;13351.70;70.82;1112.89;549.09;6.00;0.00
04.14.2020 09:00:00;L2G-SIRASAWAWADA (id: 319810);319810;MacroBTS;L2G-SIRASAWAWADA (id: 319810);319810;HV-04982_00001 (id: 91);91;;1697.41;11972.02;;40.46;418.81;16.00;0.00
04.14.2020 09:00:00;L2G-SIRASAWAWADA (id: 319810);319810;MacroBTS;L2G-SIRASAWAWADA (id: 319810);319810;HI-04982_00001 (id: 1);1;;4656.00;9208.09;;1094.00;1214.92;8.00;0.00
04.14.2020 09:15:00;L2G-SIRASAWAWADA (id: 319810);319810;MacroBTS;L2G-SIRASAWAWADA (id: 319810);319810;HV-04982_00001 (id: 91);91;1166.67;3001.95;14476.62;229.42;1216.21;722.68;12.00;0.00
04.14.2020 09:15:00;L2G-SIRASAWAWADA (id: 319810);319810;MacroBTS;L2G-SIRASAWAWADA (id: 319810);319810;HI-04982_00001 (id: 1);1;471.38;672.00;6779.36;174.85;588.92;1068.06;7.00;0.00
04.14.2020 09:30:00;L2G-SIRASAWAWADA (id: 319810);319810;MacroBTS;L2G-SIRASAWAWADA (id: 319810);319810;HI-04982_00001 (id: 1);1;;594.00;8813.16;;2264.67;1166.96;7.00;0.00
04.14.2020 09:30:00;L2G-SIRASAWAWADA (id: 319810);319810;MacroBTS;L2G-SIRASAWAWADA (id: 319810);319810;HV-04982_00001 (id: 91);91;133.33;4064.50;9173.73;176.00;267.45;191.84;12.00;0.00
04.14.2020 09:45:00;L2G-SIRASAWAWADA (id: 319810);319810;MacroBTS;L2G-SIRASAWAWADA (id: 319810);319810;HI-04982_00001 (id: 1);1;;4494.22;4258.28;;1336.89;518.47;11.00;0.00
04.14.2020 09:45:00;L2G-SIRASAWAWADA (id: 319810);319810;MacroBTS;L2G-SIRASAWAWADA (id: 319810);319810;HV-04982_00001 (id: 91);91;;2682.91;17405.23;;14.86;463.59;23.00;0.00
04.14.2020 10:00:00;L2G-SIRASAWAWADA (id: 319810);319810;MacroBTS;L2G-SIRASAWAWADA (id: 319810);319810;HV-04982_00001 (id: 91);91;839.64;2726.34;9334.58;81.42;365.15;1554.64;8.00;0.00
04.14.2020 10:00:00;L2G-SIRASAWAWADA (id: 319810);319810;MacroBTS;L2G-SIRASAWAWADA (id: 319810);319810;HI-04982_00001 (id: 1);1;1888.00;18040.00;10306.73;239.41;1888.00;651.75;7.00;0.00
04.14.2020 10:15:00;L2G-SIRASAWAWADA (id: 319810);319810;MacroBTS;L2G-SIRASAWAWADA (id: 319810);319810;HI-04982_00001 (id: 1);1;;;11173.94;;16.00;823.36;25.00;0.00
04.14.2020 10:15:00;L2G-SIRASAWAWADA (id: 319810);319810;MacroBTS;L2G-SIRASAWAWADA (id: 319810);319810;HV-04982_00001 (id: 91);91;;2417.81;9754.92;;147.41;1602.60;7.00;0.00
04.14.2020 10:30:00;L2G-SIRASAWAWADA (id: 319810);319810;MacroBTS;L2G-SIRASAWAWADA (id: 319810);319810;HV-04982_00001 (id: 91);91;1200.00;5536.50;8121.47;120.00;224.07;1696.78;5.00;0.00
04.14.2020 10:30:00;L2G-SIRASAWAWADA (id: 319810);319810;MacroBTS;L2G-SIRASAWAWADA (id: 319810);319810;HI-04982_00001 (id: 1);1;1888.00;6886.77;17150.45;409.41;856.66;1014.07;9.00;0.00
04.14.2020 10:45:00;L2G-SIRASAWAWADA (id: 319810);319810;MacroBTS;L2G-SIRASAWAWADA (id: 319810);319810;HV-04982_00001 (id: 91);91;211.71;9512.00;5727.89;139.94;501.16;1553.43;6.00;0.00
04.14.2020 10:45:00;L2G-SIRASAWAWADA (id: 319810);319810;MacroBTS;L2G-SIRASAWAWADA (id: 319810);319810;HI-04982_00001 (id: 1);1;1888.00;12304.00;7950.42;532.57;339.83;977.73;7.00;0.00
04.14.2020 11:00:00;L2G-SIRASAWAWADA (id: 319810);319810;MacroBTS;L2G-SIRASAWAWADA (id: 319810);319810;HV-04982_00001 (id: 91);91;;2033.06;7092.73;;434.41;1952.32;12.00;0.00
04.14.2020 11:00:00;L2G-SIRASAWAWADA (id: 319810);319810;MacroBTS;L2G-SIRASAWAWADA (id: 319810);319810;HI-04982_00001 (id: 1);1;;3195.00;10909.69;;975.11;765.11;26.00;0.00
04.14.2020 11:15:00;L2G-SIRASAWAWADA (id: 319810);319810;MacroBTS;L2G-SIRASAWAWADA (id: 319810);319810;HI-04982_00001 (id: 1);1;230.32;2878.67;5394.08;84.70;158.99;944.29;5.00;0.00
04.14.2020 11:15:00;L2G-SIRASAWAWADA (id: 319810);319810;MacroBTS;L2G-SIRASAWAWADA (id: 319810);319810;HV-04982_00001 (id: 91);91;1200.00;2607.24;9343.44;224.00;592.27;1587.76;13.00;0.00
04.14.2020 11:30:00;L2G-SIRASAWAWADA (id: 319810);319810;MacroBTS;L2G-SIRASAWAWADA (id: 319810);319810;HI-04982_00001 (id: 1);1;;6658.67;29470.91;;963.79;999.82;10.00;0.00
04.14.2020 11:30:00;L2G-SIRASAWAWADA (id: 319810);319810;MacroBTS;L2G-SIRASAWAWADA (id: 319810);319810;HV-04982_00001 (id: 91);91;;3149.20;5411.15;;667.25;406.89;8.00;0.00
04.14.2020 11:45:00;L2G-SIRASAWAWADA (id: 319810);319810;MacroBTS;L2G-SIRASAWAWADA (id: 319810);319810;HV-04982_00001 (id: 91);91;;6058.91;10745.49;494.67;867.14;496.24;62.00;0.00
04.14.2020 11:45:00;L2G-SIRASAWAWADA (id: 319810);319810;MacroBTS;L2G-SIRASAWAWADA (id: 319810);319810;HI-04982_00001 (id: 1);1;1124.00;542.22;5305.61;108.60;1268.00;851.91;15.00;0.00
04.14.2020 08:00:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00002 (id: 92);92;238.25;5641.93;20609.77;44.08;805.05;996.57;43.00;0.00
04.14.2020 08:00:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00001 (id: 91);91;;6215.33;12934.12;;1157.71;1174.25;17.00;0.00
04.14.2020 08:00:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00003 (id: 93);93;;1182.80;13058.91;;49.71;711.09;22.00;0.00
04.14.2020 08:15:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00002 (id: 92);92;292.57;4682.86;12893.98;107.94;994.29;1174.24;21.00;0.00
04.14.2020 08:15:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00003 (id: 93);93;499.29;1493.11;17764.53;119.87;18.42;446.63;45.00;0.00
04.14.2020 08:15:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00001 (id: 91);91;;4810.76;23649.95;;1906.77;882.96;30.00;0.00
04.14.2020 08:30:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00001 (id: 91);91;254.90;;25775.29;206.17;;1049.11;28.00;0.00
04.14.2020 08:30:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00002 (id: 92);92;276.60;;10319.29;197.16;1043.43;1125.45;114.00;0.00
04.14.2020 08:30:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00003 (id: 93);93;216.57;10737.60;12803.90;104.90;199.43;812.98;58.00;0.00
04.14.2020 08:45:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00001 (id: 91);91;1200.00;21344.00;27632.96;186.21;1190.50;1249.92;52.00;0.00
04.14.2020 08:45:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00003 (id: 93);93;268.00;6440.94;15858.37;68.04;256.97;602.18;50.00;0.00
04.14.2020 08:45:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00002 (id: 92);92;400.00;4647.20;10984.84;160.91;776.71;1292.36;54.00;0.00
04.14.2020 09:00:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00003 (id: 93);93;841.33;4132.50;17554.21;98.55;415.58;860.43;29.00;0.00
04.14.2020 09:00:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00001 (id: 91);91;222.00;14464.00;24795.10;102.37;1221.63;1448.24;16.00;0.00
04.14.2020 09:00:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00002 (id: 92);92;190.71;1268.06;8671.33;166.62;2036.73;1071.73;46.00;0.00
04.14.2020 09:15:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00003 (id: 93);93;167.44;141.42;15668.14;81.19;4.66;699.65;31.00;0.00
04.14.2020 09:15:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00001 (id: 91);91;;1888.00;28954.59;116.10;1176.62;1427.62;16.00;0.00
04.14.2020 09:15:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00002 (id: 92);92;479.30;3626.29;15739.15;129.17;842.14;1539.12;29.00;0.00
04.14.2020 09:30:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00002 (id: 92);92;264.72;2541.58;15397.92;199.34;407.27;2294.01;30.00;0.00
04.14.2020 09:30:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00001 (id: 91);91;452.95;864.00;20712.55;89.75;231.27;1350.31;36.00;0.00
04.14.2020 09:30:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00003 (id: 93);93;317.74;2084.59;21493.95;79.93;81.68;454.10;30.00;0.00
04.14.2020 09:45:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00002 (id: 92);92;202.32;3711.11;17092.66;179.81;746.35;1617.32;27.00;0.00
04.14.2020 09:45:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00001 (id: 91);91;328.75;8502.40;15119.70;113.61;1150.96;1008.38;22.00;0.00
04.14.2020 09:45:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00003 (id: 93);93;308.07;2378.22;18717.03;65.62;33.62;397.65;23.00;0.00
04.14.2020 10:00:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00003 (id: 93);93;683.43;958.21;14138.00;68.97;83.97;2664.07;35.00;0.00
04.14.2020 10:00:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00002 (id: 92);92;740.00;5569.23;12607.93;47.40;561.95;1803.04;25.00;0.00
04.14.2020 10:00:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00001 (id: 91);91;1168.00;;22121.27;197.10;1199.53;800.36;13.00;0.00
04.14.2020 10:15:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00001 (id: 91);91;312.00;10734.40;16213.68;115.95;1444.08;851.41;13.00;0.00
04.14.2020 10:15:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00002 (id: 92);92;;1623.79;8748.31;244.06;584.07;1176.05;31.00;0.00
04.14.2020 10:15:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00003 (id: 93);93;210.29;636.38;19065.06;56.03;16.12;494.13;27.00;0.00
04.14.2020 10:30:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00002 (id: 92);92;50.58;2868.92;10108.79;166.74;1331.82;989.64;39.00;0.00
04.14.2020 10:30:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00003 (id: 93);93;468.71;4010.18;13029.29;127.02;31.98;503.74;31.00;0.00
04.14.2020 10:30:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00001 (id: 91);91;;;23340.55;298.53;1909.33;1183.81;41.00;0.00
04.14.2020 10:45:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00001 (id: 91);91;322.88;21152.00;30669.83;102.69;1331.61;650.95;39.00;0.00
04.14.2020 10:45:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00002 (id: 92);92;237.41;3832.94;5623.33;89.45;688.00;654.39;16.00;0.00
04.14.2020 10:45:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00003 (id: 93);93;256.92;2096.66;13244.30;53.57;80.99;489.85;25.00;0.00
04.14.2020 11:00:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00003 (id: 93);93;279.71;3616.28;17903.54;78.88;511.88;380.31;32.00;0.00
04.14.2020 11:00:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00001 (id: 91);91;198.35;1922.67;21494.83;78.64;566.30;950.92;16.00;0.00
04.14.2020 11:00:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00002 (id: 92);92;527.67;4156.24;6374.45;100.02;633.65;564.02;17.00;0.00
04.14.2020 11:15:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00003 (id: 93);93;230.84;2713.92;15203.51;96.19;18.15;682.33;26.00;0.00
04.14.2020 11:15:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00001 (id: 91);91;488.00;864.00;21415.99;252.21;1621.09;808.90;32.00;0.00
04.14.2020 11:15:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00002 (id: 92);92;;3750.70;12079.10;;899.34;961.39;29.00;0.00
04.14.2020 11:30:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00001 (id: 91);91;195.64;;11517.37;120.73;1173.33;845.24;15.00;0.00
04.14.2020 11:30:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00003 (id: 93);93;185.40;1547.18;14017.96;62.60;72.48;150.82;38.00;0.00
04.14.2020 11:30:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00002 (id: 92);92;304.18;;12440.58;94.25;886.93;1456.20;27.00;0.00
04.14.2020 11:45:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00002 (id: 92);92;349.33;1593.26;19509.52;162.02;1348.75;1667.84;38.00;0.00
04.14.2020 11:45:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00003 (id: 93);93;221.05;2513.69;19198.01;96.17;74.89;499.26;35.00;0.00
04.14.2020 11:45:00;L9M-SIRAKAWAKAYANE (id: 320311);320311;MacroBTS;L9M-SIRAKAWAKAYANE (id: 320311);320311;HV-04612_00001 (id: 91);91;;1169.78;18548.29;;254.80;739.16;60.00;0.00
04.14.2020 08:00:00;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;MacroBTS;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;HV-31628_00003 (id: 93);93;;;12891.86;;;391.62;41.00;0.00
04.14.2020 08:00:00;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;MacroBTS;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;HV-31628_00001 (id: 91);91;251.23;3969.91;6429.86;55.07;609.56;337.41;71.00;0.00
04.14.2020 08:00:00;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;MacroBTS;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;HV-31628_00002 (id: 92);92;148.92;1368.37;17295.85;61.89;844.76;987.46;26.00;0.00
04.14.2020 08:15:00;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;MacroBTS;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;HV-31628_00001 (id: 91);91;;18328.00;12300.20;;373.00;688.31;62.00;0.00
04.14.2020 08:15:00;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;MacroBTS;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;HV-31628_00002 (id: 92);92;;3400.00;17942.14;32.88;1106.26;818.34;25.00;0.00
04.14.2020 08:15:00;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;MacroBTS;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;HV-31628_00003 (id: 93);93;;1062.10;15527.28;206.89;949.97;305.43;14.00;0.00
04.14.2020 08:30:00;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;MacroBTS;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;HV-31628_00001 (id: 91);91;;7297.14;10557.73;;253.40;788.02;232.00;0.00
04.14.2020 08:30:00;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;MacroBTS;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;HV-31628_00003 (id: 93);93;;;7650.76;;;378.75;15.00;0.00
04.14.2020 08:30:00;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;MacroBTS;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;HV-31628_00002 (id: 92);92;;9123.20;15521.73;;528.09;780.30;118.00;0.00
04.14.2020 08:45:00;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;MacroBTS;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;HV-31628_00001 (id: 91);91;;4943.16;16227.32;;17.43;985.47;62.00;0.00
04.14.2020 08:45:00;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;MacroBTS;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;HV-31628_00003 (id: 93);93;;968.74;4814.34;149.31;67.67;53.49;33.00;0.00
04.14.2020 08:45:00;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;MacroBTS;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;HV-31628_00002 (id: 92);92;;1360.00;22807.20;106.28;1049.30;913.07;26.00;0.00
04.14.2020 09:00:00;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;MacroBTS;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;HV-31628_00003 (id: 93);93;302.46;4398.67;3570.55;290.57;69.00;144.45;4.00;0.00
04.14.2020 09:00:00;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;MacroBTS;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;HV-31628_00002 (id: 92);92;;3063.60;17095.79;123.80;1031.11;804.83;30.00;0.00
04.14.2020 09:00:00;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;MacroBTS;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;HV-31628_00001 (id: 91);91;;3900.44;9539.52;;334.51;1040.94;7.00;0.00
04.14.2020 09:15:00;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;MacroBTS;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;HV-31628_00003 (id: 93);93;;;3135.90;;;235.42;9.00;0.00
04.14.2020 09:15:00;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;MacroBTS;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;HV-31628_00001 (id: 91);91;;;1892.41;;;93.14;11.00;0.00
04.14.2020 09:15:00;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;MacroBTS;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;HV-31628_00002 (id: 92);92;;;18056.23;;843.93;1863.59;16.00;0.00
04.14.2020 09:30:00;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;MacroBTS;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;HV-31628_00001 (id: 91);91;30.14;15200.00;8554.13;49.70;480.86;267.75;65.00;0.00
04.14.2020 09:30:00;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;MacroBTS;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;HV-31628_00003 (id: 93);93;101.10;2690.62;3780.10;98.46;44.48;273.68;7.00;0.00
04.14.2020 09:30:00;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;MacroBTS;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;HV-31628_00002 (id: 92);92;199.30;5761.60;19381.28;75.11;1000.73;1190.42;21.00;0.00
04.14.2020 09:45:00;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;MacroBTS;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;HV-31628_00002 (id: 92);92;796.00;11980.00;27301.50;221.38;1286.02;974.25;19.00;0.00
04.14.2020 09:45:00;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;MacroBTS;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;HV-31628_00001 (id: 91);91;696.32;2442.96;6499.40;33.82;611.49;266.82;39.00;0.00
04.14.2020 09:45:00;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;MacroBTS;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;HV-31628_00003 (id: 93);93;1200.00;941.11;997.82;177.89;20.31;41.13;11.00;0.00
04.14.2020 10:00:00;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;MacroBTS;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;HV-31628_00002 (id: 92);92;;5908.36;7590.06;;2005.33;1188.51;8.00;0.00
04.14.2020 10:00:00;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;MacroBTS;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;HV-31628_00003 (id: 93);93;;;748.43;;;117.34;11.00;0.00
04.14.2020 10:00:00;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;MacroBTS;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;HV-31628_00001 (id: 91);91;337.60;3283.79;3328.40;159.29;97.21;110.32;14.00;0.00
04.14.2020 10:15:00;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;MacroBTS;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;HV-31628_00001 (id: 91);91;606.40;1548.54;6112.01;214.34;148.18;354.86;103.00;0.00
04.14.2020 10:15:00;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;MacroBTS;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;HV-31628_00002 (id: 92);92;1064.00;15064.00;21215.58;126.90;681.93;822.83;30.00;0.00
04.14.2020 10:15:00;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;MacroBTS;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;HV-31628_00003 (id: 93);93;;;296.28;;;23.41;6.00;0.00
04.14.2020 10:30:00;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;MacroBTS;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;HV-31628_00003 (id: 93);93;;;4034.33;;;350.58;9.00;0.00
04.14.2020 10:30:00;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;MacroBTS;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;HV-31628_00002 (id: 92);92;;;21263.54;;1562.00;1499.30;16.00;0.00
04.14.2020 10:30:00;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;MacroBTS;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;HV-31628_00001 (id: 91);91;;4008.00;1694.72;;27.13;537.25;21.00;0.00
04.14.2020 10:45:00;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;MacroBTS;L9M-SUKAGAWAOOKANBARAHIGASI (id: 320048);320048;HV-31628_00001 (id: 91);91;;1784.00;5384.56;;864.07;116.07;39.00;0.00
