PERIOD_START_TIME;MRBTS name;MRBTS ID;LNBTS name;LNBTS ID;LNCEL name;LNCEL ID;Throughput: CellThroughput_DL_QCI_1;Throughput: CellThroughput_UL_QCI_1;Throughput: UserThroughput_DL_QCI_1;Throughput: UserThroughput_DL_QCI_5;Throughput: UserThroughput_DL_QCI_9;Throughput: UserThroughput_UL_QCI_1;Throughput: UserThroughput_UL_QCI_5;Throughput: UserThroughput_UL_QCI_9;PDCD_SDU_QCI_1: PDCD_SDU_DL_QCI_1;PDCD_SDU_QCI_1: PDCD_SDU_UL_QCI_1;E-RAB_Success_Ratio: ERAB_Success_Ratio_QCI_1;E-RAB_Success_Ratio: ERAB_Attempt_QCI_1;E-RAB_Success_Ratio: ERAB_Success_QCI_1;E-RAB_Success_Ratio: ERAB_Success_Ratio_nonGBR;E-RAB_Drop_Ratio: ERAB_Drop_Ratio_QCI_1;E-RAB_Drop_Ratio: ERAB_ReleaseReq_QCI_1;Pre-emption_Ratio: Pre_emption_Ratio;SRVCC: SRVCC_Failure_Ratio;SRVCC: SRVCC_HO_Prep;SRVCC: SRVCC_HO_Attempt;SRVCC: SRVCC_HO_Success
04.23.2020 10:00:00;L2G-Anaintercontinentalbeppuresortandspa (id: 447089);447089;L2G-Anaintercontinentalbeppuresortandspa (id: 447089);447089;QI-14721_00001 (id: 1);1;0.00;0.00;;23392.00;1708.13;;1258.67;197.91;0;0;;0;0;97.01;;;;;0;0;0
04.23.2020 10:15:00;L2G-Anaintercontinentalbeppuresortandspa (id: 447089);447089;L2G-Anaintercontinentalbeppuresortandspa (id: 447089);447089;QI-14721_00001 (id: 1);1;0.00;0.00;;7664.00;39562.62;;664.42;979.92;0;0;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 10:30:00;L2G-Anaintercontinentalbeppuresortandspa (id: 447089);447089;L2G-Anaintercontinentalbeppuresortandspa (id: 447089);447089;QI-14721_00001 (id: 1);1;0.00;0.00;;8080.00;680.80;;1122.67;606.85;0;0;;0;0;100.00;;;;;0;0;0
04.23.2020 10:45:00;L2G-Anaintercontinentalbeppuresortandspa (id: 447089);447089;L2G-Anaintercontinentalbeppuresortandspa (id: 447089);447089;QI-14721_00001 (id: 1);1;10.00;10.00;;11918.00;12313.81;61.61;370.81;980.82;1219;1131;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 11:00:00;L2G-Anaintercontinentalbeppuresortandspa (id: 447089);447089;L2G-Anaintercontinentalbeppuresortandspa (id: 447089);447089;QI-14721_00001 (id: 1);1;0.00;0.00;;20544.00;370.86;;1852.80;414.56;0;0;;0;0;100.00;;;;;0;0;0
04.23.2020 11:15:00;L2G-Anaintercontinentalbeppuresortandspa (id: 447089);447089;L2G-Anaintercontinentalbeppuresortandspa (id: 447089);447089;QI-14721_00001 (id: 1);1;0.00;0.00;;26432.00;10184.45;;1123.20;768.88;0;0;;0;0;100.00;;;;;0;0;0
04.23.2020 11:30:00;L2G-Anaintercontinentalbeppuresortandspa (id: 447089);447089;L2G-Anaintercontinentalbeppuresortandspa (id: 447089);447089;QI-14721_00001 (id: 1);1;0.00;0.00;;7980.44;861.71;;923.78;1029.61;0;0;;0;0;100.00;;;;;0;0;0
04.23.2020 11:45:00;L2G-Anaintercontinentalbeppuresortandspa (id: 447089);447089;L2G-Anaintercontinentalbeppuresortandspa (id: 447089);447089;QI-14721_00001 (id: 1);1;21.00;19.00;;3088.00;2115.80;101.11;574.53;531.33;10253;9261;100.00;4;4;100.00;;;;;0;0;0
04.23.2020 12:00:00;L2G-Anaintercontinentalbeppuresortandspa (id: 447089);447089;L2G-Anaintercontinentalbeppuresortandspa (id: 447089);447089;QI-14721_00001 (id: 1);1;11.00;8.00;;11008.00;5686.06;30.47;900.36;1021.94;5300;4377;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 12:15:00;L2G-Anaintercontinentalbeppuresortandspa (id: 447089);447089;L2G-Anaintercontinentalbeppuresortandspa (id: 447089);447089;QI-14721_00001 (id: 1);1;0.00;0.00;;1468.44;5250.00;;1520.00;1117.70;0;0;;0;0;100.00;;;;;0;0;0
04.23.2020 12:30:00;L2G-Anaintercontinentalbeppuresortandspa (id: 447089);447089;L2G-Anaintercontinentalbeppuresortandspa (id: 447089);447089;QI-14721_00001 (id: 1);1;8.00;11.00;;9174.00;16936.00;301.14;951.95;941.02;2471;3508;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 12:45:00;L2G-Anaintercontinentalbeppuresortandspa (id: 447089);447089;L2G-Anaintercontinentalbeppuresortandspa (id: 447089);447089;QI-14721_00001 (id: 1);1;0.00;0.00;;17696.00;26904.56;;1896.00;1458.86;0;0;;0;0;100.00;;;;;0;0;0
04.23.2020 13:00:00;L2G-Anaintercontinentalbeppuresortandspa (id: 447089);447089;L2G-Anaintercontinentalbeppuresortandspa (id: 447089);447089;QI-14721_00001 (id: 1);1;0.00;0.00;;3980.80;9073.05;;1501.87;353.88;0;0;;0;0;100.00;;;;;0;0;0
04.23.2020 13:15:00;L2G-Anaintercontinentalbeppuresortandspa (id: 447089);447089;L2G-Anaintercontinentalbeppuresortandspa (id: 447089);447089;QI-14721_00001 (id: 1);1;8.00;11.00;;5200.00;4600.86;399.69;1284.74;627.60;3238;3930;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 13:30:00;L2G-Anaintercontinentalbeppuresortandspa (id: 447089);447089;L2G-Anaintercontinentalbeppuresortandspa (id: 447089);447089;QI-14721_00001 (id: 1);1;11.00;10.00;132.00;1500.41;1318.60;157.54;188.25;512.04;3598;3227;100.00;2;2;100.00;;;;100.00;3;1;1
04.23.2020 13:45:00;L2G-Anaintercontinentalbeppuresortandspa (id: 447089);447089;L2G-Anaintercontinentalbeppuresortandspa (id: 447089);447089;QI-14721_00001 (id: 1);1;0.00;0.00;;;418.78;;;804.28;0;0;;0;0;100.00;;;;;0;0;0
04.23.2020 10:00:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QV-46159_00003 (id: 93);93;9.00;10.00;313.78;3666.35;15532.72;211.41;449.94;651.42;4448;4331;100.00;1;1;100.37;;;;;0;0;0
04.23.2020 10:00:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-K6206_00002 (id: 152);152;0.00;0.00;;5952.00;8667.07;;;243.63;0;0;;0;0;100.00;;;;;0;0;0
04.23.2020 10:00:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-K6206_00001 (id: 151);151;0.00;0.00;;2136.52;9849.15;;41.61;349.06;0;0;;0;0;100.00;;;;;0;0;0
04.23.2020 10:00:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-K6206_00003 (id: 153);153;9.00;10.00;327.00;7208.27;14873.29;223.91;171.26;1315.84;337;451;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 10:00:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-16246_00002 (id: 2);2;8.00;7.00;;3243.25;10472.28;486.00;315.63;792.82;893;663;100.00;3;3;99.79;;;;;0;0;0
04.23.2020 10:00:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QV-46159_00002 (id: 92);92;9.00;11.00;194.09;3414.98;10611.60;182.64;511.77;258.05;2014;2412;100.00;3;3;100.00;;;;;0;0;0
04.23.2020 10:00:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QV-46159_00001 (id: 91);91;10.00;11.00;189.92;907.38;6831.08;21.57;20.97;108.53;4775;5702;100.00;2;2;99.05;;;;100.00;1;1;1
04.23.2020 10:00:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-16246_00001 (id: 1);1;17.00;20.00;329.65;2317.41;11222.97;118.14;37.15;67.10;56894;65904;100.00;7;7;98.86;;;;100.00;19;1;1
04.23.2020 10:15:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QV-46159_00003 (id: 93);93;11.00;6.00;513.33;2285.94;15959.05;166.24;190.77;698.65;5230;2152;100.00;3;3;100.00;;;;;0;0;0
04.23.2020 10:15:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-16246_00002 (id: 2);2;14.00;8.00;1033.33;3083.53;14264.97;230.76;779.66;260.04;15008;7742;100.00;2;2;100.21;;;;;0;0;0
04.23.2020 10:15:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-16246_00001 (id: 1);1;24.00;20.00;268.46;3891.95;8068.56;61.66;91.96;78.29;72197;63494;100.00;10;10;99.06;;;;;12;0;0
04.23.2020 10:15:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-K6206_00003 (id: 153);153;10.00;7.00;;5784.00;17194.65;117.24;208.83;1148.30;12701;7641;100.00;4;4;100.00;;;;;0;0;0
04.23.2020 10:15:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QV-46159_00002 (id: 92);92;0.00;0.00;;10474.29;4273.73;;1191.38;145.79;0;0;;0;0;100.00;;;;;0;0;0
04.23.2020 10:15:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QV-46159_00001 (id: 91);91;10.00;11.00;185.52;1344.31;6316.64;27.28;25.35;101.77;16197;16255;100.00;4;4;98.59;;;;100.00;1;1;1
04.23.2020 10:15:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-K6206_00001 (id: 151);151;0.00;0.00;;6247.11;8887.03;;89.88;535.22;0;0;;0;0;100.00;;;;;0;0;0
04.23.2020 10:15:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-K6206_00002 (id: 152);152;0.00;0.00;;;2003.33;;;877.28;0;0;;0;0;100.00;;;;;0;0;0
04.23.2020 10:30:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QV-46159_00002 (id: 92);92;0.00;0.00;648.00;7469.71;8406.53;35.80;368.05;793.62;13;17;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 10:30:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-16246_00001 (id: 1);1;13.00;9.00;558.34;3695.23;5280.94;44.05;51.74;171.87;13326;9007;100.00;4;4;96.56;;;;100.00;18;1;1
04.23.2020 10:30:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QV-46159_00001 (id: 91);91;8.00;8.00;188.48;1627.55;7400.66;88.16;83.70;134.81;2583;2651;100.00;5;5;97.57;;;;;4;0;0
04.23.2020 10:30:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QV-46159_00003 (id: 93);93;12.00;8.00;372.16;2465.41;16218.02;36.11;211.47;5236.53;1309;897;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 10:30:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-K6206_00002 (id: 152);152;0.00;0.00;;;2932.92;;;97.79;0;0;;0;0;100.00;;;;;0;0;0
04.23.2020 10:30:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-K6206_00001 (id: 151);151;0.00;0.00;;2763.34;4354.85;;33.01;179.19;0;0;;0;0;100.00;;;;;0;0;0
04.23.2020 10:30:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-K6206_00003 (id: 153);153;10.00;8.00;289.78;5743.07;23658.64;42.51;57.22;1548.01;2662;2221;;0;0;100.00;;;;;0;0;0
04.23.2020 10:30:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-16246_00002 (id: 2);2;0.00;0.00;;5472.00;12145.61;;142.49;189.83;0;0;100.00;1;1;99.80;;;;;0;0;0
04.23.2020 10:45:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-16246_00002 (id: 2);2;9.00;11.00;124.89;2325.33;18114.33;134.16;924.04;490.51;5239;6616;100.00;1;1;99.63;;;;;0;0;0
04.23.2020 10:45:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-K6206_00003 (id: 153);153;8.00;11.00;;3781.63;21061.45;58.51;434.81;2722.38;3129;5079;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 10:45:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-K6206_00001 (id: 151);151;0.00;0.00;;;8057.25;;11.74;585.05;0;0;;0;0;100.00;;;;;0;0;0
04.23.2020 10:45:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-16246_00001 (id: 1);1;12.00;9.00;83.50;4227.13;6083.00;37.92;84.13;102.49;9239;5997;100.00;6;6;98.53;;;;100.00;1;1;1
04.23.2020 10:45:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QV-46159_00001 (id: 91);91;11.00;10.00;268.22;1670.84;6564.36;33.71;58.58;139.87;11905;9413;100.00;3;3;99.38;;;;;3;0;0
04.23.2020 10:45:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QV-46159_00002 (id: 92);92;8.00;9.00;750.22;1870.30;6584.23;39.17;46.29;152.13;3559;3609;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 10:45:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-K6206_00002 (id: 152);152;0.00;0.00;;23808.00;1438.68;;21.11;150.97;0;0;;0;0;100.00;;;;;0;0;0
04.23.2020 10:45:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QV-46159_00003 (id: 93);93;9.00;11.00;220.18;3595.16;14468.05;71.29;294.30;314.18;6311;7555;100.00;4;4;100.00;;;;;0;0;0
04.23.2020 11:00:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QV-46159_00003 (id: 93);93;8.00;13.00;432.00;5241.71;18690.41;99.47;429.58;1106.09;1637;2805;100.00;1;1;99.82;;;;;0;0;0
04.23.2020 11:00:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QV-46159_00002 (id: 92);92;10.00;11.00;214.67;1076.68;6113.25;134.29;30.28;118.66;2621;2777;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 11:00:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-16246_00001 (id: 1);1;9.00;9.00;83.13;2411.22;8507.65;57.15;28.93;134.15;6801;5555;100.00;2;2;99.09;;;;;0;0;0
04.23.2020 11:00:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-16246_00002 (id: 2);2;0.00;0.00;;4261.33;18888.81;;378.16;619.77;0;0;100.00;2;2;100.00;;;;;0;0;0
04.23.2020 11:00:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-K6206_00001 (id: 151);151;0.00;0.00;;1518.78;9217.76;;31.69;351.64;0;0;;0;0;95.83;;;;;0;0;0
04.23.2020 11:00:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-K6206_00002 (id: 152);152;10.00;11.00;1140.00;6338.67;9761.87;64.06;77.85;576.90;302;362;;0;0;100.00;;;;;0;0;0
04.23.2020 11:00:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-K6206_00003 (id: 153);153;5.00;8.00;;3265.80;22322.06;125.00;404.99;737.68;157;306;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 11:00:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QV-46159_00001 (id: 91);91;12.00;10.00;198.79;849.85;8999.86;125.07;40.58;103.19;8464;7227;100.00;5;5;99.13;;;;100.00;1;1;1
04.23.2020 11:15:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-16246_00002 (id: 2);2;10.00;9.00;256.00;3744.59;25898.25;274.17;643.66;811.20;3677;3182;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 11:15:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QV-46159_00001 (id: 91);91;12.00;11.00;1200.00;359.95;8994.59;235.55;23.89;126.90;373;303;100.00;1;1;99.59;;;;;0;0;0
04.23.2020 11:15:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QV-46159_00003 (id: 93);93;0.00;0.00;;2767.27;21633.19;;165.54;1217.16;0;0;100.00;1;1;99.77;;;;;0;0;0
04.23.2020 11:15:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-K6206_00001 (id: 151);151;13.00;2.00;690.29;1848.51;3437.99;29.24;33.94;65.60;84;11;;0;0;100.00;;;;;0;0;0
04.23.2020 11:15:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-16246_00001 (id: 1);1;12.00;7.00;867.56;2827.82;7494.63;262.67;25.68;137.80;919;411;100.00;1;1;98.49;;;;;0;0;0
04.23.2020 11:15:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QV-46159_00002 (id: 92);92;10.00;8.00;878.00;2925.33;10821.09;217.33;823.70;360.79;968;690;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 11:15:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-K6206_00002 (id: 152);152;0.00;0.00;;;;;;16.00;0;0;;0;0;100.00;;;;;0;0;0
04.23.2020 11:15:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-K6206_00003 (id: 153);153;6.00;9.00;1024.00;6887.14;20082.50;139.44;317.14;1061.84;1588;2212;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 11:30:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-16246_00002 (id: 2);2;11.00;11.00;947.20;2458.92;22824.63;219.16;41.57;585.96;6687;6360;100.00;4;4;100.00;;;;;0;0;0
04.23.2020 11:30:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QV-46159_00002 (id: 92);92;9.00;9.00;211.15;4096.46;7075.18;103.67;699.73;149.68;3809;3787;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 11:30:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QV-46159_00003 (id: 93);93;10.00;10.00;718.48;3613.15;26138.48;161.05;250.53;1507.93;14259;13249;100.00;3;3;100.00;;;;;0;0;0
04.23.2020 11:30:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-K6206_00002 (id: 152);152;0.00;0.00;;;2166.00;;;626.40;0;0;;0;0;100.00;;;;;0;0;0
04.23.2020 11:30:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-K6206_00003 (id: 153);153;11.00;8.00;1296.00;3656.10;15649.11;229.44;122.21;988.95;10548;7549;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 11:30:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-16246_00001 (id: 1);1;8.00;11.00;189.95;3978.53;6700.99;42.23;49.27;292.53;1764;2257;100.00;4;4;97.29;;;;100.00;6;1;1
04.23.2020 11:30:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QV-46159_00001 (id: 91);91;11.00;11.00;131.42;1797.19;6167.11;58.83;25.49;157.05;8593;8979;100.00;7;7;98.84;;;;100.00;19;3;3
04.23.2020 11:30:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-K6206_00001 (id: 151);151;8.00;8.00;160.00;249.52;1668.27;90.08;20.80;110.12;580;549;;0;0;100.00;;;;;0;0;0
04.23.2020 11:45:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QV-46159_00001 (id: 91);91;8.00;8.00;171.82;1395.08;9513.92;52.19;70.59;151.43;3389;3152;100.00;6;6;100.00;;;;;0;0;0
04.23.2020 11:45:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QV-46159_00003 (id: 93);93;11.00;10.00;386.13;922.32;16754.74;155.03;124.04;1008.16;17814;15265;;0;0;100.00;;;;;0;0;0
04.23.2020 11:45:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-16246_00002 (id: 2);2;11.00;10.00;586.11;7173.70;14609.63;202.24;182.78;461.26;9468;8021;100.00;1;1;99.46;;;;;0;0;0
04.23.2020 11:45:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QV-46159_00002 (id: 92);92;7.00;7.00;595.33;4578.67;8331.19;203.96;932.39;262.51;348;429;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 11:45:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-K6206_00002 (id: 152);152;2.00;11.00;;16720.00;6606.70;81.31;76.29;193.34;29;123;100.00;1;1;100.00;;;;100.00;1;1;1
04.23.2020 11:45:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-K6206_00001 (id: 151);151;0.00;0.00;;4240.00;2094.63;;25.72;140.90;0;0;;0;0;100.00;;;;;0;0;0
04.23.2020 11:45:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-K6206_00003 (id: 153);153;0.00;0.00;;6142.51;18931.96;;363.76;1277.29;0;0;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 11:45:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-16246_00001 (id: 1);1;11.00;9.00;92.36;2142.93;5409.71;30.87;17.05;240.20;11756;8218;100.00;2;2;98.96;;;;100.00;18;1;1
04.23.2020 12:00:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QV-46159_00002 (id: 92);92;9.00;7.00;406.50;2692.68;13072.19;87.82;228.64;1269.37;1632;939;100.00;2;2;100.00;;;;;0;0;0
04.23.2020 12:00:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QV-46159_00001 (id: 91);91;10.00;11.00;202.54;1373.23;8004.23;41.89;36.23;112.29;22457;22715;100.00;5;5;100.00;;;;;0;0;0
04.23.2020 12:00:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-16246_00001 (id: 1);1;9.00;9.00;99.10;3952.06;6981.26;67.11;44.08;200.42;3427;3411;100.00;2;2;100.00;;;;100.00;1;1;1
04.23.2020 12:00:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-K6206_00001 (id: 151);151;0.00;0.00;;2326.81;20514.44;;58.19;261.06;0;0;;0;0;100.00;;;;;0;0;0
04.23.2020 12:00:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-K6206_00002 (id: 152);152;0.00;0.00;;6278.67;7619.29;;;64.58;0;0;;0;0;100.00;;;;;0;0;0
04.23.2020 12:00:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-K6206_00003 (id: 153);153;11.00;10.00;;5692.57;19892.79;61.71;349.59;1741.68;3147;2830;100.00;6;6;100.00;;;;;0;0;0
04.23.2020 12:00:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-16246_00002 (id: 2);2;0.00;0.00;;7068.63;15897.75;;870.29;643.26;0;0;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 12:00:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QV-46159_00003 (id: 93);93;0.00;0.00;;4650.69;10811.18;;244.78;903.05;0;0;;0;0;100.00;;;;;0;0;0
04.23.2020 12:15:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-K6206_00001 (id: 151);151;9.00;5.00;506.35;3218.32;12670.90;35.76;126.06;302.75;116;36;;0;0;100.00;;;;;0;0;0
04.23.2020 12:15:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-16246_00001 (id: 1);1;10.00;7.00;57.01;2342.97;4061.76;52.65;135.32;197.81;3862;2303;100.00;4;4;99.48;;;;;0;0;0
04.23.2020 12:15:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-K6206_00002 (id: 152);152;0.00;0.00;;;6800.03;;;62.36;0;0;;0;0;100.00;;;;;0;0;0
04.23.2020 12:15:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QV-46159_00001 (id: 91);91;13.00;13.00;157.78;1692.34;9415.98;30.39;62.56;209.84;30528;27819;100.00;6;6;98.45;;;;100.00;9;1;1
04.23.2020 12:15:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-16246_00002 (id: 2);2;11.00;9.00;292.80;2953.78;13096.69;296.10;99.66;380.69;7438;6300;100.00;4;4;99.83;;;;;0;0;0
04.23.2020 12:15:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-K6206_00003 (id: 153);153;10.00;6.00;;6252.48;21869.88;59.63;157.47;1062.12;775;400;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 12:15:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QV-46159_00002 (id: 92);92;9.00;12.00;220.52;2605.13;9708.53;118.93;181.87;243.56;1365;1966;;0;0;100.00;;;;;0;0;0
04.23.2020 12:15:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QV-46159_00003 (id: 93);93;9.00;9.00;195.10;3220.17;14593.05;148.13;639.12;1081.33;6403;7334;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 12:30:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-16246_00001 (id: 1);1;12.00;12.00;79.45;1619.39;6274.06;71.75;26.24;164.24;7085;7065;100.00;5;5;98.44;;;;100.00;16;1;1
04.23.2020 12:30:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QV-46159_00003 (id: 93);93;11.00;11.00;228.00;4176.49;9185.94;176.32;644.59;550.20;5182;4669;100.00;3;3;99.84;;;;;0;0;0
04.23.2020 12:30:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QV-46159_00002 (id: 92);92;11.00;7.00;66.10;2530.67;12138.33;44.14;76.87;457.16;3606;2525;100.00;3;3;100.00;;;;;0;0;0
04.23.2020 12:30:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-K6206_00001 (id: 151);151;11.00;9.00;373.74;1492.07;16514.47;76.44;69.49;194.37;735;443;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 12:30:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-K6206_00003 (id: 153);153;11.00;13.00;84.00;8267.62;19050.68;46.58;303.05;796.14;3113;3673;100.00;1;1;100.00;;;;;0;0;0
04.23.2020 12:30:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QV-46159_00001 (id: 91);91;15.00;12.00;141.55;640.99;7322.14;104.56;32.27;101.38;43503;34311;100.00;2;2;99.10;;;;;15;0;0
04.23.2020 12:30:00;L2G-Ashikita (id: 448614);448614;L2G-Ashikita (id: 448614);448614;QI-K6206_00002 (id: 152);152;0.00;0.00;;;7725.39;;;131.19;0;0;;0;0;100.00;;;;;0;0;0
