PERIOD_START_TIME;MRBTS name;MRBTS ID;LNBTS name;LNBTS ID;LNCEL name;LNCEL ID;Throughput: CellThroughput_DL_QCI_1;Throughput: CellThroughput_UL_QCI_1;Throughput: UserThroughput_DL_QCI_1;Throughput: UserThroughput_DL_QCI_5;Throughput: UserThroughput_DL_QCI_9;Throughput: UserThroughput_UL_QCI_1;Throughput: UserThroughput_UL_QCI_5;Throughput: UserThroughput_UL_QCI_9;PDCD_SDU_QCI_1: PDCD_SDU_DL_QCI_1;PDCD_SDU_QCI_1: PDCD_SDU_UL_QCI_1;E-RAB_Success_Ratio: ERAB_Success_Ratio_QCI_1;E-RAB_Success_Ratio: ERAB_Attempt_QCI_1;E-RAB_Success_Ratio: ERAB_Success_QCI_1;E-RAB_Success_Ratio: ERAB_Success_Ratio_nonGBR;E-RAB_Drop_Ratio: ERAB_Drop_Ratio_QCI_1;E-RAB_Drop_Ratio: ERAB_ReleaseReq_QCI_1;Pre-emption_Ratio: Pre_emption_Ratio;SRVCC: SRVCC_Failure_Ratio;SRVCC: SRVCC_HO_Prep;SRVCC: SRVCC_HO_Attempt;SRVCC: SRVCC_HO_Success
04.22.2020 10:15:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QV-42059_00003 (id: 93);93;14.00;10.00;224.56;5980.81;11585.36;111.82;734.45;1434.23;29056;21319;100.00;19;19;100.00;;;;;0;0;0
04.22.2020 10:15:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QV-42059_00001 (id: 91);91;11.00;7.00;560.67;6242.82;15332.10;201.29;782.34;1176.06;1323;684;;0;0;100.00;;;;;0;0;0
04.22.2020 10:30:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-K2033_00003 (id: 153);153;9.00;6.00;331.20;3670.63;12370.49;112.10;691.58;90.13;473;355;100.00;2;2;100.00;;;;;0;0;0
04.22.2020 10:30:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QV-42059_00003 (id: 93);93;15.00;12.00;286.68;2871.57;11437.10;91.68;105.19;676.28;29524;23230;100.00;6;6;98.71;;;;;0;0;0
04.22.2020 10:30:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-12143_00001 (id: 1);1;12.00;3.00;;16728.00;14459.99;350.40;923.69;876.03;95;38;;0;0;100.00;;;;;0;0;0
04.22.2020 10:30:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-K2033_00002 (id: 152);152;7.00;9.00;244.80;;20516.75;237.30;16.00;1070.64;126;175;;0;0;100.00;;;;;0;0;0
04.22.2020 10:30:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-12143_00002 (id: 2);2;8.00;6.00;111.06;3716.27;25183.39;53.12;702.16;2036.53;1294;769;100.00;3;3;100.00;;;;;0;0;0
04.22.2020 10:30:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QV-42059_00002 (id: 92);92;11.00;13.00;362.32;3895.50;9991.48;66.06;678.62;2262.23;8927;10160;100.00;5;5;100.00;;;;;0;0;0
04.22.2020 10:30:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QV-42059_00001 (id: 91);91;9.00;7.00;144.50;2476.00;23145.86;191.70;390.17;822.04;4027;2993;;0;0;100.00;;;;;0;0;0
04.22.2020 10:30:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-12143_00003 (id: 3);3;13.00;12.00;279.65;4702.10;33866.06;157.67;618.12;1545.00;23526;22248;100.00;9;9;100.00;;;;;0;0;0
04.22.2020 10:30:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-K2033_00001 (id: 151);151;9.00;7.00;470.72;676.50;22756.31;112.50;146.34;835.64;1544;1057;100.00;1;1;100.00;;;;;0;0;0
04.22.2020 10:45:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-12143_00002 (id: 2);2;10.00;9.00;257.60;1471.43;26089.65;58.46;1117.01;1837.83;5239;5301;100.00;4;4;100.00;;;;;0;0;0
04.22.2020 10:45:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-K2033_00002 (id: 152);152;12.00;5.00;569.33;2440.38;22119.68;137.13;193.58;930.86;1037;369;100.00;1;1;100.00;;;;;0;0;0
04.22.2020 10:45:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-12143_00003 (id: 3);3;18.00;17.00;314.26;2311.25;28518.30;157.99;716.22;1282.57;29631;26441;100.00;9;9;100.00;;;;;0;0;0
04.22.2020 10:45:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-K2033_00003 (id: 153);153;11.00;3.00;262.36;4251.00;31275.32;77.07;253.33;404.19;1486;533;100.00;1;1;100.00;;;;;0;0;0
04.22.2020 10:45:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-12143_00001 (id: 1);1;10.00;14.00;109.14;3671.38;20060.98;659.51;490.52;873.43;4077;6222;;0;0;100.00;;;;;0;0;0
04.22.2020 10:45:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QV-42059_00003 (id: 93);93;13.00;12.00;296.39;3522.79;11128.00;95.27;131.42;1862.48;36237;32724;100.00;6;6;98.73;;;;;0;0;0
04.22.2020 10:45:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QV-42059_00001 (id: 91);91;8.00;12.00;261.60;3418.48;25764.33;224.69;1084.09;1532.02;3268;5623;100.00;1;1;100.00;;;;;0;0;0
04.22.2020 10:45:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-K2033_00001 (id: 151);151;11.00;10.00;410.74;3880.29;23258.93;41.20;193.41;904.23;3935;3116;100.00;5;5;100.00;;;;;0;0;0
04.22.2020 10:45:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QV-42059_00002 (id: 92);92;9.00;8.00;83.71;3276.28;6711.79;91.67;274.30;918.65;8014;7113;100.00;6;6;100.00;;;;;0;0;0
04.22.2020 11:00:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-K2033_00001 (id: 151);151;9.00;8.00;361.20;2067.05;12949.02;45.10;248.28;743.49;1798;1569;100.00;3;3;100.00;;;;;0;0;0
04.22.2020 11:00:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-12143_00003 (id: 3);3;10.00;9.00;165.11;2869.40;22093.62;97.46;1192.41;1254.37;11938;12105;100.00;3;3;100.00;;;;;0;0;0
04.22.2020 11:00:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-12143_00002 (id: 2);2;8.00;10.00;;3824.00;21629.46;227.20;888.10;1496.58;1224;1741;100.00;1;1;100.00;;;;;0;0;0
04.22.2020 11:00:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QV-42059_00002 (id: 92);92;17.00;16.00;314.92;3891.93;8032.20;91.89;483.55;834.81;52796;49116;100.00;7;7;99.65;;;;;0;0;0
04.22.2020 11:00:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-12143_00001 (id: 1);1;10.00;9.00;188.18;9136.00;17370.75;96.03;834.72;1584.84;6673;5610;;0;0;100.00;;;;;0;0;0
04.22.2020 11:00:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QV-42059_00001 (id: 91);91;9.00;7.00;339.50;6114.78;12568.27;88.84;535.45;1446.40;4136;3328;100.00;2;2;100.00;;;;;0;0;0
04.22.2020 11:00:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-K2033_00002 (id: 152);152;11.00;3.00;228.00;3645.87;21297.29;256.00;1004.41;711.92;124;46;;0;0;97.78;;;;;0;0;0
04.22.2020 11:00:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QV-42059_00003 (id: 93);93;18.00;16.00;358.82;3376.43;14868.93;82.85;358.44;1294.05;43794;39068;100.00;6;6;99.40;;;;;0;0;0
04.22.2020 11:00:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-K2033_00003 (id: 153);153;9.00;10.00;220.48;9866.83;16910.98;150.40;450.43;530.34;773;694;100.00;1;1;98.77;;;;;0;0;0
04.22.2020 11:15:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-K2033_00002 (id: 152);152;4.00;5.00;111.75;22752.00;16321.82;225.37;968.00;1657.20;31;46;;0;0;100.00;;;;;0;0;0
04.22.2020 11:15:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QV-42059_00002 (id: 92);92;14.00;11.00;442.98;4705.42;8920.52;69.85;201.79;1079.75;42795;31840;100.00;2;2;100.00;;;;;0;0;0
04.22.2020 11:15:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-12143_00002 (id: 2);2;11.00;8.00;276.00;4889.78;16060.42;134.80;753.37;2997.80;9751;5448;100.00;4;4;100.00;;;;;0;0;0
04.22.2020 11:15:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-K2033_00003 (id: 153);153;10.00;12.00;337.82;11280.80;19431.28;110.97;1087.31;886.65;17195;19859;100.00;2;2;100.00;;;;;0;0;0
04.22.2020 11:15:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-12143_00003 (id: 3);3;17.00;14.00;318.24;9583.38;28538.45;59.89;551.87;1396.28;56730;47659;100.00;2;2;100.00;;;;;0;0;0
04.22.2020 11:15:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QV-42059_00001 (id: 91);91;7.00;10.00;738.00;7880.73;12294.77;108.51;1219.24;1736.23;969;1787;;0;0;100.00;;;;;0;0;0
04.22.2020 11:15:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QV-42059_00003 (id: 93);93;20.00;12.00;255.79;2630.25;12839.16;70.98;208.23;1241.24;66084;37368;100.00;5;5;100.00;;;;;0;0;0
04.22.2020 11:15:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-K2033_00001 (id: 151);151;8.00;8.00;872.00;3581.43;12262.44;69.44;478.59;353.43;533;496;;0;0;100.00;;;;;0;0;0
04.22.2020 11:15:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-12143_00001 (id: 1);1;13.00;7.00;;5274.67;18811.12;121.80;706.27;1260.53;808;446;100.00;1;1;100.00;;;;;0;0;0
04.22.2020 11:30:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-K2033_00001 (id: 151);151;10.00;8.00;176.18;2273.42;8794.30;125.81;595.71;538.04;2481;1869;100.00;2;2;100.00;;;;;0;0;0
04.22.2020 11:30:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QV-42059_00002 (id: 92);92;13.00;9.00;153.09;2385.57;10821.44;43.45;230.67;1216.39;15711;9714;100.00;5;5;100.00;;;;;0;0;0
04.22.2020 11:30:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QV-42059_00001 (id: 91);91;11.00;8.00;264.59;2871.33;21135.62;257.34;473.84;1236.61;1449;855;100.00;1;1;100.00;;;;;0;0;0
04.22.2020 11:30:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-K2033_00003 (id: 153);153;12.00;9.00;329.52;4702.61;17129.39;72.51;657.00;361.18;16675;11763;;0;0;100.00;;;;;0;0;0
04.22.2020 11:30:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QV-42059_00003 (id: 93);93;17.00;13.00;263.06;3671.91;10781.04;44.38;378.10;1272.55;27980;22635;100.00;8;8;100.00;;;;;0;0;0
04.22.2020 11:30:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-12143_00002 (id: 2);2;9.00;11.00;181.83;3830.49;15825.93;156.55;495.43;928.68;10766;13196;100.00;4;4;100.00;;;;;0;0;0
04.22.2020 11:30:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-K2033_00002 (id: 152);152;9.00;7.00;134.19;2503.47;3800.21;172.00;266.82;2815.14;969;768;;0;0;100.00;;;;;0;0;0
04.22.2020 11:30:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-12143_00003 (id: 3);3;11.00;11.00;500.57;3332.71;27915.39;210.08;428.87;1144.24;10094;10720;100.00;6;6;100.00;;;;;0;0;0
04.22.2020 11:30:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-12143_00001 (id: 1);1;7.00;3.00;1421.33;11252.00;14145.00;123.00;827.54;2413.02;110;52;;0;0;100.00;;;;;0;0;0
04.22.2020 11:45:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QV-42059_00001 (id: 91);91;7.00;13.00;340.31;6111.43;17591.85;70.97;830.23;1128.54;3553;6238;100.00;1;1;100.00;;;;;0;0;0
04.22.2020 11:45:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QV-42059_00002 (id: 92);92;14.00;14.00;324.74;4402.88;12150.99;90.62;781.00;879.17;29778;27435;100.00;7;7;100.00;;;;;0;0;0
04.22.2020 11:45:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-12143_00001 (id: 1);1;7.00;10.00;1152.00;4022.93;21158.33;217.97;1138.67;1713.90;4413;6369;;0;0;99.40;;;;;0;0;0
04.22.2020 11:45:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-12143_00002 (id: 2);2;11.00;11.00;130.17;1224.22;38804.01;87.36;614.67;2408.95;5499;4703;100.00;4;4;100.00;;;;;0;0;0
04.22.2020 11:45:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-K2033_00003 (id: 153);153;9.00;7.00;512.00;2537.14;15296.26;93.02;115.06;988.88;8929;6871;100.00;2;2;100.00;;;;;0;0;0
04.22.2020 11:45:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-K2033_00001 (id: 151);151;11.00;8.00;194.67;1734.09;12254.21;137.74;641.88;898.64;1412;962;100.00;1;1;100.00;;;;;0;0;0
04.22.2020 11:45:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-12143_00003 (id: 3);3;14.00;15.00;361.44;1242.23;29086.57;91.40;792.38;1321.35;26915;30781;100.00;9;9;100.00;;;;;0;0;0
04.22.2020 11:45:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QV-42059_00003 (id: 93);93;10.00;10.00;349.51;4701.38;12786.98;136.09;469.98;956.98;16557;15499;100.00;1;1;100.00;;;;;0;0;0
04.22.2020 11:45:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-K2033_00002 (id: 152);152;9.00;10.00;113.36;4389.47;24319.72;722.86;1139.80;1159.32;547;664;;0;0;100.00;;;;;0;0;0
04.22.2020 12:00:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QV-42059_00002 (id: 92);92;13.00;13.00;234.17;4204.53;9838.59;93.28;511.50;732.13;30525;31456;100.00;8;8;100.00;;;;;4;0;0
04.22.2020 12:00:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QV-42059_00001 (id: 91);91;11.00;9.00;303.01;3434.82;10104.58;78.05;349.62;643.76;3252;2342;100.00;1;1;100.00;;;;;0;0;0
04.22.2020 12:00:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-12143_00002 (id: 2);2;9.00;14.00;133.57;10625.23;18493.39;606.18;531.65;4102.19;5985;8560;100.00;1;1;100.00;;;;;0;0;0
04.22.2020 12:00:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-12143_00001 (id: 1);1;9.00;11.00;338.06;2110.30;19896.16;99.23;1292.00;2274.42;3928;6478;100.00;1;1;100.00;;;;;0;0;0
04.22.2020 12:00:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-K2033_00002 (id: 152);152;8.00;8.00;213.00;7727.27;20518.04;21.29;269.00;1682.62;711;636;100.00;1;1;100.00;;;;;0;0;0
04.22.2020 12:00:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QV-42059_00003 (id: 93);93;19.00;18.00;268.19;5174.45;16104.83;99.15;675.12;797.37;57850;50561;100.00;4;4;99.76;;;;;0;0;0
04.22.2020 12:00:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-K2033_00003 (id: 153);153;11.00;8.00;794.77;3205.12;12302.43;109.09;78.29;954.87;3322;2316;100.00;2;2;98.68;;;;;0;0;0
04.22.2020 12:00:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-12143_00003 (id: 3);3;16.00;15.00;308.15;3728.12;28294.59;65.17;70.20;1031.98;17144;15520;100.00;7;7;100.00;;;;;0;0;0
04.22.2020 12:00:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-K2033_00001 (id: 151);151;11.00;12.00;129.17;1955.25;15127.80;133.44;144.87;1046.03;6927;7732;100.00;2;2;100.00;;;;;0;0;0
04.22.2020 12:15:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-K2033_00003 (id: 153);153;7.00;10.00;237.14;7497.23;18766.45;22.00;134.26;872.06;3248;4927;;0;0;100.00;;;;;0;0;0
04.22.2020 12:15:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-12143_00003 (id: 3);3;11.00;10.00;352.00;6260.71;33799.82;178.43;1040.00;1600.60;8261;8006;100.00;2;2;100.00;;;;;0;0;0
04.22.2020 12:15:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QV-42059_00002 (id: 92);92;10.00;7.00;221.80;3156.70;11905.95;64.58;118.12;1219.07;2370;1389;100.00;3;3;100.00;;;;;0;0;0
04.22.2020 12:15:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-12143_00002 (id: 2);2;11.00;10.00;;5695.71;12833.04;67.26;657.98;5145.58;3467;3151;100.00;2;2;100.00;;;;;0;0;0
04.22.2020 12:15:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QV-42059_00003 (id: 93);93;9.00;9.00;279.14;3288.29;12164.66;48.26;183.11;736.21;7677;8129;100.00;6;6;99.62;;;;;0;0;0
04.22.2020 12:15:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-K2033_00002 (id: 152);152;8.00;7.00;160.23;5050.29;8684.96;23.70;7.18;340.14;585;566;;0;0;98.25;;;;;0;0;0
04.22.2020 12:15:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-12143_00001 (id: 1);1;0.00;0.00;;672.00;15362.66;;630.00;1240.08;0;0;;0;0;100.00;;;;;0;0;0
04.22.2020 12:15:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QV-42059_00001 (id: 91);91;10.00;10.00;274.42;5045.33;17163.96;88.81;536.44;1294.32;2288;2439;;0;0;100.00;;;;;0;0;0
04.22.2020 12:15:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-K2033_00001 (id: 151);151;10.00;12.00;283.30;1881.22;12308.04;159.14;91.63;791.17;8681;10361;100.00;1;1;98.80;;;;;0;0;0
04.22.2020 12:30:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-K2033_00002 (id: 152);152;9.00;5.00;238.00;;10448.23;65.05;744.00;813.52;267;140;;0;0;100.00;;;;;0;0;0
04.22.2020 12:30:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QV-42059_00002 (id: 92);92;12.00;9.00;143.39;4754.75;9519.54;158.76;677.37;1208.33;2852;1914;100.00;7;7;100.00;;;;;0;0;0
04.22.2020 12:30:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-12143_00003 (id: 3);3;10.00;10.00;1354.67;2741.94;28849.84;242.79;953.19;2215.73;10954;11223;100.00;6;6;100.00;;;;;0;0;0
04.22.2020 12:30:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QV-42059_00001 (id: 91);91;11.00;12.00;181.14;7232.00;17232.21;84.42;300.24;3516.43;646;695;;0;0;100.00;;;;;0;0;0
04.22.2020 12:30:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-K2033_00003 (id: 153);153;8.00;7.00;377.45;2957.38;19645.70;72.02;195.64;850.96;5677;6428;100.00;3;3;100.00;;;;;0;0;0
04.22.2020 12:30:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-K2033_00001 (id: 151);151;7.00;12.00;244.10;1257.67;13764.84;89.79;36.55;1037.92;2458;3986;100.00;1;1;100.00;;;;;0;0;0
04.22.2020 12:30:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-12143_00001 (id: 1);1;10.00;9.00;856.00;1618.67;22978.86;234.74;991.84;1423.06;383;343;100.00;1;1;100.00;;;;;0;0;0
04.22.2020 12:30:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QV-42059_00003 (id: 93);93;15.00;15.00;237.21;4212.08;13122.33;156.18;208.87;738.02;15555;15162;100.00;7;7;99.90;;;;;0;0;0
04.22.2020 12:30:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-12143_00002 (id: 2);2;11.00;11.00;299.36;4918.32;25113.17;118.19;893.11;2293.51;24401;23178;100.00;7;7;100.00;;;;;0;0;0
04.22.2020 12:45:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QV-42059_00003 (id: 93);93;10.00;10.00;334.05;4989.22;15553.64;143.01;235.84;1327.15;6693;6454;100.00;6;6;100.00;;;;;0;0;0
04.22.2020 12:45:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-K2033_00002 (id: 152);152;11.00;5.00;400.00;2708.80;9408.03;32.61;355.50;1378.53;68;22;;0;0;100.00;;;;;0;0;0
04.22.2020 12:45:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-12143_00003 (id: 3);3;10.00;8.00;88.33;4618.47;24931.62;298.01;1044.02;1025.67;6742;4818;100.00;4;4;100.00;;;;;0;0;0
04.22.2020 12:45:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QV-42059_00002 (id: 92);92;10.00;9.00;343.53;4751.62;7551.43;93.92;580.50;681.59;7829;7581;100.00;3;3;100.00;;;;;0;0;0
04.22.2020 12:45:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QV-42059_00001 (id: 91);91;0.00;0.00;;5026.22;20322.62;;594.60;3097.47;0;0;;0;0;99.37;;;;;0;0;0
04.22.2020 12:45:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-K2033_00003 (id: 153);153;10.00;9.00;748.00;3777.23;18883.03;54.87;606.81;367.99;3604;3374;100.00;3;3;100.00;;;;;0;0;0
04.22.2020 12:45:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-12143_00001 (id: 1);1;11.00;8.00;104.88;3082.91;11744.22;48.12;533.17;1303.47;25269;17916;100.00;5;5;100.00;;;;;0;0;0
04.22.2020 12:45:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-12143_00002 (id: 2);2;8.00;10.00;564.00;6648.35;24117.31;116.74;1120.46;1273.07;2208;2748;100.00;3;3;100.00;;;;;0;0;0
04.22.2020 12:45:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QI-K2033_00001 (id: 151);151;10.00;12.00;1296.00;3302.79;13532.40;188.00;357.16;1146.14;201;265;;0;0;100.00;;;;;0;0;0
04.22.2020 13:00:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QV-42059_00001 (id: 91);91;8.00;9.00;296.58;9038.86;21686.08;88.91;485.04;691.31;4121;5549;100.00;1;1;100.00;;;;;0;0;0
04.22.2020 13:00:00;L2G-Karatsuhigashimachi (id: 444511);444511;L2G-Karatsuhigashimachi (id: 444511);444511;QV-42059_00002 (id: 92);92;9.00;13.00;282.56;2748.34;11509.79;109.73;254.44;782.69;14800;19156;100.00;5;5;100.00;;;;;0;0;0
