PERIOD_START_TIME;MRBTS name;MRBTS ID;LNBTS type;LNBTS name;LNBTS ID;LNCEL name;LNCEL ID;Throughput: CellThroughput_DL_QCI_1;Throughput: CellThroughput_UL_QCI_1;Throughput: UserThroughput_DL_QCI_1;Throughput: UserThroughput_DL_QCI_5;Throughput: UserThroughput_DL_QCI_9;Throughput: UserThroughput_UL_QCI_1;Throughput: UserThroughput_UL_QCI_5;Throughput: UserThroughput_UL_QCI_9;PDCD_SDU_QCI_1: PDCD_SDU_DL_QCI_1;PDCD_SDU_QCI_1: PDCD_SDU_UL_QCI_1;E-RAB_Success_Ratio: ERAB_Success_Ratio_QCI_1;E-RAB_Success_Ratio: ERAB_Attempt_QCI_1;E-RAB_Success_Ratio: ERAB_Success_QCI_1;E-RAB_Success_Ratio: ERAB_Success_Ratio_nonGBR;E-RAB_Drop_Ratio: ERAB_Drop_Ratio_QCI_1;E-RAB_Drop_Ratio: ERAB_ReleaseReq_QCI_1;Pre-emption_Ratio: Pre_emption_Ratio;SRVCC: SRVCC_Failure_Ratio;SRVCC: SRVCC_HO_Prep;SRVCC: SRVCC_HO_Attempt;SRVCC: SRVCC_HO_Success
04.14.2020 10:15:00;303509;303509;MacroBTS;303509;303509;HV-31227_00002 (id: 92);92;0.00;0.00;;;;;;363.82;0;0;;0;0;100.00;;;;;0;0;0
04.14.2020 10:15:00;303509;303509;MacroBTS;303509;303509;HV-31227_00001 (id: 91);91;0.00;0.00;;;1914.40;;;483.25;0;0;;0;0;100.00;;;;;0;0;0
04.14.2020 10:30:00;303509;303509;MacroBTS;303509;303509;HV-31227_00001 (id: 91);91;0.00;0.00;;;4032.44;;;129.27;0;0;;0;0;100.00;;;;;0;0;0
04.14.2020 10:30:00;303509;303509;MacroBTS;303509;303509;HV-31227_00002 (id: 92);92;0.00;0.00;;;5932.00;;;931.20;0;0;;0;0;;;;;;0;0;0
04.14.2020 10:45:00;303509;303509;MacroBTS;303509;303509;HV-31227_00001 (id: 91);91;0.00;0.00;;;2826.08;;;73.58;0;0;;0;0;100.00;;;;;0;0;0
04.14.2020 10:45:00;303509;303509;MacroBTS;303509;303509;HV-31227_00002 (id: 92);92;0.00;0.00;;;;;;;0;0;;0;0;;;;;;0;0;0
04.14.2020 11:00:00;303509;303509;MacroBTS;303509;303509;HV-31227_00001 (id: 91);91;8.00;7.00;;10232.00;4785.03;104.75;1156.85;469.86;2621;2251;100.00;1;1;100.00;;;;;0;0;0
04.14.2020 11:00:00;303509;303509;MacroBTS;303509;303509;HV-31227_00002 (id: 92);92;0.00;0.00;;;;;;;0;0;;0;0;;;;;;0;0;0
04.14.2020 11:15:00;303509;303509;MacroBTS;303509;303509;HV-31227_00001 (id: 91);91;7.00;9.00;420.00;10243.20;6090.21;102.38;245.56;31.34;15896;24283;;0;0;100.00;;;;;0;0;0
04.14.2020 11:15:00;303509;303509;MacroBTS;303509;303509;HV-31227_00002 (id: 92);92;0.00;0.00;;;;;;;0;0;;0;0;;;;;;0;0;0
04.14.2020 11:30:00;303509;303509;MacroBTS;303509;303509;HV-31227_00001 (id: 91);91;0.00;0.00;;;2076.18;;;71.94;0;0;;0;0;100.00;;;;;0;0;0
04.14.2020 11:30:00;303509;303509;MacroBTS;303509;303509;HV-31227_00002 (id: 92);92;0.00;0.00;;;;;;;0;0;;0;0;;;;;;0;0;0
04.14.2020 11:45:00;303509;303509;MacroBTS;303509;303509;HV-31227_00001 (id: 91);91;0.00;0.00;;;703.33;;;49.73;0;0;;0;0;100.00;;;;;0;0;0
04.14.2020 11:45:00;303509;303509;MacroBTS;303509;303509;HV-31227_00002 (id: 92);92;0.00;0.00;;;;;;;0;0;;0;0;100.00;;;;;0;0;0
04.14.2020 08:00:00;303847;303847;MacroBTS;303847;303847;HV-36284_00001 (id: 91);91;0.00;0.00;;;4234.10;;;569.04;0;0;;0;0;100.00;;;;;0;0;0
04.14.2020 08:15:00;303847;303847;MacroBTS;303847;303847;HV-36284_00001 (id: 91);91;0.00;0.00;;10792.00;2353.00;;311.71;1073.07;0;0;;0;0;100.00;;;;;0;0;0
04.14.2020 08:30:00;303847;303847;MacroBTS;303847;303847;HV-36284_00001 (id: 91);91;0.00;0.00;;;344.00;;;10.96;0;0;;0;0;100.00;;;;;0;0;0
04.14.2020 08:45:00;303847;303847;MacroBTS;303847;303847;HV-36284_00001 (id: 91);91;0.00;0.00;;;;;1856.00;840.00;0;0;;0;0;100.00;;;;;0;0;0
04.14.2020 09:00:00;303847;303847;MacroBTS;303847;303847;HV-36284_00001 (id: 91);91;0.00;0.00;;;;;;80.00;0;0;;0;0;100.00;;;;;0;0;0
04.14.2020 09:15:00;303847;303847;MacroBTS;303847;303847;HV-36284_00001 (id: 91);91;0.00;0.00;;16052.00;9650.67;;1904.00;111.65;0;0;;0;0;100.00;;;;;0;0;0
04.14.2020 09:30:00;303847;303847;MacroBTS;303847;303847;HV-36284_00001 (id: 91);91;0.00;0.00;;;3801.70;;;976.65;0;0;;0;0;100.00;;;;;0;0;0
04.14.2020 09:45:00;303847;303847;MacroBTS;303847;303847;HV-36284_00001 (id: 91);91;0.00;0.00;;;;;952.00;16.00;0;0;;0;0;100.00;;;;;0;0;0
04.14.2020 10:00:00;303847;303847;MacroBTS;303847;303847;HV-36284_00001 (id: 91);91;0.00;0.00;;;1440.00;;;604.80;0;0;;0;0;100.00;;;;;0;0;0
04.14.2020 10:15:00;303847;303847;MacroBTS;303847;303847;HV-36284_00001 (id: 91);91;0.00;0.00;;;;;1856.00;;0;0;;0;0;100.00;;;;;0;0;0
04.14.2020 10:30:00;303847;303847;MacroBTS;303847;303847;HV-36284_00001 (id: 91);91;0.00;0.00;;;5680.06;;;146.90;0;0;;0;0;100.00;;;;;0;0;0
04.14.2020 10:45:00;303847;303847;MacroBTS;303847;303847;HV-36284_00001 (id: 91);91;0.00;0.00;;;;;;;0;0;;0;0;;;;;;0;0;0
04.14.2020 11:00:00;303847;303847;MacroBTS;303847;303847;HV-36284_00001 (id: 91);91;0.00;0.00;;;;;;;0;0;;0;0;;;;;;0;0;0
